CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8787,483,Germany,Male,52,7,100197.73624612342,3,1,1,88533.48458088844,0
8788,616,France,Female,62,4,195744.58668854827,1,0,0,109573.7175402514,1
8789,660,France,Male,30,1,34456.02419306701,4,1,1,122119.57611234354,0
8790,744,Germany,Female,27,10,134797.7518327011,1,0,0,102410.18175573577,0
8791,595,France,Female,83,4,227837.87563721294,2,1,1,88418.47867770135,0
8792,703,Germany,Male,87,1,223114.9724130995,1,0,0,121044.01443695981,1
8793,562,Spain,Male,89,5,213084.2774369301,1,0,0,87269.26697223683,1
8794,676,Germany,Female,42,7,93746.32823409584,4,0,1,146649.48879678815,0
8795,367,France,Female,61,1,235275.17266376448,1,0,1,88476.29155405595,1
8796,770,France,Male,77,5,201325.12716484297,1,0,0,61242.12879252461,1
8797,346,Germany,Female,64,5,212785.3298102258,2,0,1,78027.05872608334,1
8798,357,Germany,Male,57,0,233088.4485812468,3,1,0,83698.71017758582,1
8799,323,France,Female,24,8,234250.31640352024,3,1,0,56853.19140155581,1
8800,589,France,Male,63,7,60016.240814997705,1,0,0,40636.567284999524,0
8801,743,France,Male,40,3,31921.927944291718,3,0,1,76079.84384542613,0
8802,702,Spain,Male,63,6,172718.73589282882,3,1,0,136614.26655290968,1
8803,323,Spain,Male,30,3,140803.4891592856,1,0,1,53219.05242038856,0
8804,363,Germany,Male,38,7,81856.62640798303,4,0,0,67036.42643794668,1
8805,538,Germany,Female,18,9,171112.3766942539,1,1,1,118503.99197663934,0
8806,582,Spain,Female,36,1,15499.219328980435,3,0,0,30695.527978263446,0
8807,741,Spain,Female,77,1,11802.079123970854,2,0,1,127259.17162975985,0
8808,599,Germany,Female,50,2,88577.64605044002,3,0,0,113636.24639410079,0
8809,392,Spain,Female,21,3,48461.65585804021,4,1,1,91469.33829832157,0
8810,674,Germany,Female,20,10,179639.01268439437,1,0,0,47232.2432619506,1
8811,609,France,Female,69,5,237005.45947704802,3,1,1,32048.212951683836,0
8812,466,Germany,Female,45,4,165406.85342115638,3,0,1,50123.484126307565,0
8813,306,Spain,Female,87,9,163696.09178189095,2,1,0,118994.38111006696,1
8814,342,Spain,Male,87,9,1648.8933548957918,4,0,1,141354.3004738976,0
8815,639,Spain,Male,72,6,128069.24293115754,3,1,1,115925.46493941022,0
8816,452,Germany,Female,74,5,204275.33004378987,3,1,0,88590.21282462112,1
8817,342,Spain,Male,33,3,163530.09133450442,1,1,1,143588.75585385278,1
8818,500,Germany,Female,41,10,56945.596162208625,4,1,1,127713.75411847117,0
8819,847,France,Male,86,9,212118.8121068002,2,0,1,105258.85171381001,0
8820,525,France,Male,58,8,241094.18105379556,3,1,1,24927.61063812588,0
8821,820,Spain,Male,64,6,69748.2118750676,4,1,0,57405.356055840115,0
8822,638,Germany,Female,86,0,51773.58554145167,4,1,1,60067.31187745117,0
8823,634,Germany,Female,48,7,84631.72616316896,4,0,1,65141.88416344387,0
8824,480,Spain,Female,47,3,15789.570969417771,4,0,0,70620.13542328864,0
8825,832,Germany,Female,35,6,218358.1682717189,3,0,0,142118.00537490094,1
8826,571,Spain,Male,61,10,232324.87013312028,4,1,1,116443.4130529169,0
8827,493,Spain,Female,44,1,158325.75990828258,1,1,1,109951.5483174313,0
8828,837,France,Male,43,2,191083.7032133615,1,1,0,75446.94464552554,1
8829,780,Spain,Female,77,0,167162.66935878902,2,1,1,63881.44907918813,0
8830,397,Germany,Male,35,1,94338.55732246727,2,0,0,35545.16480078774,1
8831,729,Spain,Male,73,10,158010.59051356645,4,0,1,78954.41156746905,0
8832,811,France,Male,48,4,209080.04271877822,2,0,0,46694.50881183737,1
8833,626,France,Male,76,1,202476.85255894175,4,0,0,70831.35248659123,1
8834,715,Germany,Female,19,5,20264.38160416863,1,1,0,40330.863868607965,0
8835,410,Spain,Female,56,5,115650.24013577927,1,0,1,64719.468327756724,0
8836,511,Germany,Male,78,5,99330.3659893125,1,1,0,25587.31809011346,0
8837,329,Germany,Female,80,10,188002.18644496615,1,1,1,20783.016124213977,1
8838,566,Spain,Female,35,2,125343.98488644582,2,0,0,133088.1989745815,0
8839,649,France,Male,34,10,87425.2771423549,2,0,1,103364.33389592846,0
8840,813,Germany,Female,56,2,176587.44014830037,4,0,1,96396.66503727461,0
8841,513,Germany,Female,88,9,118394.63008397468,2,1,1,86793.22212263581,0
8842,550,France,Female,71,6,64156.00693824375,1,0,1,114474.79304852762,0
8843,842,Spain,Male,52,3,222604.2306525564,1,0,1,115701.5286536815,0
8844,618,Spain,Female,28,5,28261.962038262922,4,1,1,141582.67783260604,0
8845,482,Spain,Male,78,7,4521.926721371638,1,1,0,51773.365000110825,0
8846,488,France,Male,61,2,35977.75816200985,1,0,1,122075.8452828833,0
8847,426,Germany,Male,85,8,40910.81337433605,4,0,1,148850.50622935448,0
8848,595,France,Female,42,8,134510.5500118914,4,1,0,23772.84173890491,0
8849,322,Germany,Female,65,2,156216.37515925936,3,0,0,68618.1053450279,1
8850,829,Germany,Female,49,5,112152.78351469978,2,1,1,76684.66278929207,0
8851,378,Spain,Male,21,4,51042.811319743945,2,1,0,126838.20311686705,1
8852,845,Spain,Female,55,3,33047.7246984813,4,1,0,21786.643997431194,0
8853,769,Spain,Male,80,7,123037.99228093162,3,1,0,97820.53917755895,0
8854,604,France,Female,64,9,141370.771904953,2,1,1,136035.24530198798,0
8855,747,Spain,Male,18,8,75990.3429258685,1,0,0,39191.517598827835,0
8856,498,France,Female,20,8,55109.986835243544,4,0,1,35024.57019218737,0
8857,490,Spain,Female,79,4,20148.18171185681,4,1,0,149972.23703186703,0
8858,531,Spain,Female,81,4,6561.1217480581745,2,1,1,127374.66151086864,0
8859,323,Spain,Male,34,10,26434.107709044973,1,0,0,110664.4070038335,1
8860,760,France,Male,79,2,185519.85307098515,1,0,1,71867.56023740879,0
8861,482,Germany,Female,52,8,86004.66253847236,4,1,1,131015.18664195489,0
8862,732,France,Male,30,0,6854.728850475555,4,1,0,139960.49072033138,0
8863,382,France,Male,52,2,127041.31796358615,1,1,0,115213.11124850187,1
8864,392,France,Male,60,6,134016.8167221563,4,1,1,71752.32136704393,0
8865,577,Germany,Female,19,6,107172.19490309837,3,0,1,95859.82401857777,0
8866,384,France,Female,73,4,27670.70300887148,2,0,0,32807.24418650167,1
8867,507,Spain,Female,68,5,188741.84940149088,1,0,0,40542.661763991186,1
8868,743,Germany,Male,71,3,172270.39705915478,2,1,0,121794.8545759783,1
8869,669,France,Female,33,7,98682.28456789705,3,0,0,23811.011379904565,0
8870,775,France,Male,35,3,95203.839187017,4,1,0,26395.479649310008,0
8871,803,Germany,Male,24,9,38983.77873648579,2,1,0,86043.05390617385,0
8872,530,France,Female,62,5,188387.33677193738,2,0,0,42168.80591363198,1
8873,659,Germany,Female,53,4,149893.47608494156,4,1,0,58181.53009460361,0
8874,318,Spain,Female,58,9,21448.361378236412,2,1,1,71848.08522231545,0
8875,508,France,Male,59,5,94515.86460922837,2,0,0,87893.20208479081,0
8876,430,France,Male,24,2,225890.23564212566,3,1,1,56859.51376604873,0
8877,683,Spain,Female,32,2,113093.65041405655,2,1,0,82861.04098202362,0
8878,391,France,Male,77,9,81231.87482514429,4,0,0,68188.9952901671,1
8879,842,France,Female,57,6,160946.01886214872,4,1,0,30534.044245142177,1
8880,661,Germany,Female,54,0,50743.094421014575,4,1,0,132726.5597945833,0
8881,423,France,Female,83,0,130950.84955179486,1,0,1,56577.56741668263,0
8882,572,Spain,Female,72,0,167380.68839091138,3,1,0,99218.52459915007,1
8883,654,France,Female,73,5,213719.60399376944,2,0,1,94074.02798534502,0
8884,399,Germany,Female,61,3,173126.0756944675,2,1,1,45891.68170545625,1
8885,600,Spain,Male,74,5,96102.4492921411,4,1,0,23894.562155952095,0
8886,502,Spain,Male,23,0,191950.04333707775,4,0,1,131401.0839255579,0
8887,320,Spain,Female,49,3,224599.98201771046,4,0,1,84699.6812120447,1
8888,497,Spain,Female,35,3,119440.9061649849,4,1,1,73880.77691785285,0
8889,411,Germany,Male,85,1,1125.1963708205915,1,1,1,119178.36695407538,0
8890,448,Germany,Male,24,0,220229.506487961,3,1,1,24310.65982324693,0
8891,680,Germany,Female,25,7,41360.49790218774,3,0,1,119477.98688338882,0
8892,482,Germany,Female,81,5,31581.376245093328,1,0,1,73158.88023858404,0
8893,636,France,Male,24,3,76919.64143500787,2,1,1,91711.0816916433,0
8894,637,Germany,Female,58,1,94995.9363476903,2,0,1,117817.10127105041,0
8895,599,France,Male,57,4,199844.174546663,3,1,1,91085.37696303602,0
8896,521,Spain,Female,20,8,97295.84627828217,3,0,0,28030.389049996433,0
8897,708,France,Male,34,6,12205.29158854583,2,1,1,114718.11585986344,0
8898,417,France,Female,83,3,158990.41999765296,1,0,0,122224.4124195821,1
8899,473,France,Female,69,4,167805.25585750208,1,0,0,80046.11054501447,1
8900,518,Germany,Female,39,7,203555.2302080259,2,1,0,77077.72282123013,1
8901,675,Germany,Male,21,10,99716.52016528293,1,1,1,52750.32275261992,0
8902,618,Spain,Female,23,4,21517.769051919266,4,1,1,103741.15846604767,0
8903,387,Germany,Male,55,5,138265.56942363817,3,1,0,134658.50681858684,1
8904,377,France,Male,43,9,30249.345644376644,2,0,1,105275.93631244794,0
8905,740,Germany,Male,28,5,4268.830756077479,4,0,1,120272.2355712313,0
8906,500,Germany,Male,34,7,194645.8679628364,4,1,0,128869.23380727282,1
8907,714,France,Female,48,10,100852.65008459601,1,0,0,49398.74512431816,0
8908,303,Spain,Female,52,4,131251.293015609,1,1,0,72273.56343522163,1
8909,382,Germany,Female,33,0,165712.3006921335,3,0,0,76674.74997517942,1
8910,792,Spain,Male,35,3,100256.91667780958,3,0,0,92657.04743454032,0
8911,305,France,Female,79,2,12782.898119348934,2,1,1,26393.67577367102,0
8912,646,Germany,Male,44,1,63185.914426990144,3,1,0,96492.93223294485,0
8913,833,Spain,Male,52,6,48585.297834486366,4,1,1,31507.792839846275,0
8914,750,Spain,Male,62,6,244348.5052060664,3,1,0,124854.08586647693,1
8915,444,France,Female,52,7,184876.36350636496,4,1,1,145192.85840465364,0
8916,301,Germany,Male,45,9,112887.49956579813,4,1,0,57668.67076645326,1
8917,587,Spain,Female,26,4,15841.849114378581,2,0,1,85859.96622542241,0
8918,524,Spain,Female,32,0,28962.630619567637,1,0,1,127014.38085087988,0
8919,736,Spain,Female,38,5,203224.89231785366,3,0,0,60905.02078614938,1
8920,513,Spain,Male,69,5,236362.27345925014,2,1,0,40511.10013534577,1
8921,465,Spain,Female,52,10,7837.5461188321115,3,0,0,116078.12808124365,0
8922,672,Spain,Male,68,7,227599.28067206897,4,1,0,110787.0107502524,1
8923,806,Spain,Male,72,9,95140.92834649798,3,0,0,94092.90988738225,0
8924,632,Spain,Male,61,1,53408.16516341848,1,1,0,142776.7834064063,0
8925,511,Spain,Male,82,10,25558.089353297593,3,0,0,144165.8994506192,0
8926,588,Spain,Female,42,8,192937.23548829873,3,0,1,132001.42594953487,0
8927,465,Germany,Female,64,10,117227.62129545341,4,1,1,58092.611104417156,0
8928,425,France,Female,73,5,208105.9454838142,3,1,1,49297.57099780234,0
8929,456,France,Female,55,0,56539.28835624053,1,1,1,128646.29025819703,0
8930,331,France,Male,28,8,169642.00920810614,3,1,0,104676.91587532396,1
8931,573,Spain,Male,84,7,29530.426216532014,4,0,0,71496.38395039964,0
8932,600,France,Male,32,9,22437.67103369243,2,1,1,73268.34195374278,0
8933,320,Spain,Male,18,0,33349.96259043788,4,1,1,130933.18377550678,0
8934,823,Germany,Female,24,7,202225.3251400768,4,1,1,41222.144219112146,0
8935,575,France,Female,18,6,163904.93385816,4,0,1,142716.5432735118,0
8936,306,Germany,Male,66,4,41490.97298341456,2,1,0,102317.98815651276,1
8937,754,Germany,Male,46,5,96193.05267129635,1,1,0,122876.50533867517,0
8938,429,Spain,Male,43,3,190921.50243911418,4,0,0,68212.65207477685,1
8939,598,France,Male,62,8,71418.5973534718,4,1,0,96296.52683363408,0
8940,396,Germany,Female,88,8,230315.92807827395,1,1,1,117498.76421498026,1
8941,576,France,Male,29,9,228650.69783756428,1,1,1,76566.89638701928,0
8942,584,Germany,Female,49,0,138225.20642368088,3,0,1,83431.72440881134,0
8943,472,Germany,Female,37,8,157993.56728802872,1,1,1,95670.37775233698,0
8944,631,Spain,Male,68,2,163304.58834695746,2,1,1,28242.908821095523,0
8945,504,France,Male,53,1,64617.11443876891,4,0,1,132214.24777653802,0
8946,402,Spain,Female,84,3,91330.34718099675,4,0,0,132668.13164783013,0
8947,659,Spain,Female,18,3,33985.27762247116,2,0,1,56584.297464907955,0
8948,430,Spain,Male,44,8,231217.83541346726,3,0,0,134376.92978038598,1
8949,338,Spain,Female,57,3,180962.35967388802,4,1,1,116875.32499563761,1
8950,606,Spain,Male,31,4,11589.066583161888,4,1,0,82814.88302098564,0
8951,819,Germany,Male,86,5,137346.86252447916,3,0,1,65209.32321465139,0
8952,345,France,Female,23,3,85768.43368448984,3,0,0,71919.2596329452,1
8953,493,France,Female,50,0,203821.9692653523,3,1,0,89474.45900606496,1
8954,817,Spain,Male,72,1,85950.0219583782,2,0,0,73627.69124590687,0
8955,468,France,Male,36,2,161037.53115022375,2,0,0,74630.98213418978,1
8956,421,Germany,Female,46,3,41435.083364143145,1,1,1,46406.03857106107,0
8957,548,Spain,Female,78,4,139688.8724122647,3,0,0,112015.56067030481,0
8958,506,Germany,Female,87,9,73471.4331383873,2,1,1,99246.9044835742,0
8959,414,Germany,Female,41,9,41222.10559062819,2,1,1,148947.19331281097,0
8960,538,Spain,Male,40,2,154814.786734114,1,0,1,38361.74654632113,0
8961,375,Germany,Male,27,10,159660.30000384393,2,0,0,34785.985335552716,1
8962,468,Spain,Male,71,0,245838.44528344664,4,0,1,87071.19888765406,0
8963,347,Germany,Female,58,10,167276.5149152789,2,1,1,39758.799256309634,1
8964,369,France,Female,66,10,128927.48463178205,3,0,1,99380.74963866865,0
8965,807,France,Male,34,7,228155.2107711874,1,0,1,45494.96412697105,0
8966,454,France,Female,73,7,207070.20467211396,3,1,1,82789.80472323505,0
8967,760,Spain,Female,62,3,137186.56961004465,3,1,1,99470.48847951466,0
8968,672,Germany,Female,47,6,127837.26943520182,1,0,1,79545.30257454005,0
8969,501,Germany,Female,61,3,235492.29642896922,4,1,1,61598.08959763405,0
8970,616,France,Female,72,2,154281.7609897327,1,1,0,121701.09073966314,1
8971,750,France,Female,36,6,178444.79229237672,4,0,0,131105.54316235933,1
8972,395,Spain,Male,46,5,21669.76053680078,4,1,0,56146.47845205448,1
8973,795,Spain,Male,19,0,179576.4053123148,3,0,0,125741.18550716205,1
8974,661,Germany,Male,53,8,66170.46055167081,3,1,1,70912.42257898106,0
8975,756,Spain,Male,36,1,28884.480801572936,3,0,0,83391.0730040282,0
8976,477,Spain,Female,24,2,212416.52720132744,3,0,0,50127.45941846318,1
8977,428,Spain,Male,43,4,172797.7716631865,1,0,1,101344.09084901097,0
8978,789,France,Male,55,2,101891.07805953259,2,1,1,33120.473181004,0
8979,338,France,Male,20,2,107854.18155201663,1,1,0,96912.87837619615,1
8980,757,Germany,Male,83,7,49279.4305524541,2,1,0,148663.35063838802,0
8981,649,Spain,Female,88,3,2387.748866568812,1,0,0,117950.61993894089,0
8982,751,France,Female,60,9,87339.78489234418,3,0,0,136355.11012247525,0
8983,679,Spain,Male,79,1,37103.58992064639,2,1,0,80345.42022529786,0
8984,408,Germany,Male,88,4,105431.69892182882,1,0,1,38473.69423930308,0
8985,507,Spain,Female,41,1,208456.2719824896,1,0,0,57500.04619720987,1
8986,540,Germany,Female,56,9,28688.590850679928,4,1,0,26373.857648356898,0
8987,387,Germany,Male,85,10,22938.400534036617,1,0,0,85235.42641550332,1
8988,698,France,Female,61,7,225525.5549913905,3,1,1,104456.693346136,0
8989,561,Spain,Female,22,2,186284.89060958082,1,1,0,75182.82977725597,1
8990,624,France,Male,72,1,13267.46640439752,1,0,0,93216.6368678678,0
8991,670,Spain,Female,47,2,19892.621314395954,3,1,0,61691.29228187829,0
8992,404,Spain,Male,46,2,171231.0570372319,2,1,0,31161.552215516807,1
8993,397,Germany,Male,43,0,92586.05053692154,2,0,1,76159.8690174845,0
8994,786,Germany,Female,43,2,181043.32388611056,3,1,0,91213.7133969356,1
8995,395,Spain,Female,54,2,101113.51732511942,2,1,0,147742.52310152096,1
8996,771,France,Female,70,3,241946.67183029192,4,0,0,65145.5425970115,1
8997,345,Germany,Female,47,7,173604.15306516277,1,0,0,108110.05547200958,1
8998,330,Germany,Female,20,8,11653.941211418716,1,1,1,126941.17735109209,0
8999,707,Spain,Female,60,0,82625.44371934155,2,1,1,63600.79460217648,0
9000,674,Spain,Male,24,0,140901.54653400733,2,1,0,140891.06108783046,0
9001,681,Germany,Female,66,5,35468.40955008934,2,0,1,64048.06733209346,0
9002,788,France,Male,58,0,630.0750188239224,3,1,1,146074.56026721658,0
9003,608,Germany,Female,71,4,19827.033080429075,4,1,0,20280.399323444188,0
9004,434,Spain,Female,86,0,131065.869424042,4,0,0,102442.53204052823,0
9005,627,Germany,Female,44,7,158063.77272139274,2,1,0,122690.41220751985,1
9006,498,Spain,Female,25,4,23225.84392355312,3,0,0,56407.8544645806,0
9007,559,Germany,Female,49,5,166289.1309764033,2,0,0,35216.53558146737,1
9008,423,Spain,Male,81,3,154281.03931366897,3,0,0,23167.897314949056,1
9009,681,Spain,Male,27,7,234974.24550281564,3,0,1,29672.901727117314,0
9010,806,France,Male,30,8,210168.87289056752,1,1,1,90594.42555919448,0
9011,408,Spain,Female,80,8,235810.46593474128,2,0,0,129091.76246092995,1
9012,340,Germany,Female,52,0,241526.90578919154,1,0,1,28207.01248451352,1
9013,744,Spain,Female,78,6,110202.1339949055,1,0,1,34713.449131129935,0
9014,445,Germany,Male,71,3,121977.67031950268,4,0,1,20663.3902748321,0
9015,475,France,Male,25,9,70405.49207227526,3,1,0,56696.061839265174,0
9016,578,Germany,Female,46,10,127108.10064870922,3,1,1,139762.03019443667,0
9017,679,France,Male,58,7,37678.67454980298,3,0,1,55917.4397222288,0
9018,464,France,Female,47,6,167857.74018954948,3,1,1,77305.87811132013,0
9019,785,Spain,Female,38,0,6233.133666257384,1,0,0,43264.461447714726,0
9020,660,France,Male,28,0,58906.939071387445,3,0,1,35116.98973547995,0
9021,472,Germany,Male,19,0,52017.92454782878,4,1,1,43711.27805903851,0
9022,476,France,Male,67,1,234472.2678555135,4,0,0,47356.268430539814,1
9023,348,France,Male,58,9,36225.43792696228,1,1,0,36937.54735143455,1
9024,410,Spain,Female,83,1,222693.86269577354,1,0,0,122901.89149542546,1
9025,509,Germany,Female,20,8,31089.55534204094,2,0,0,82041.93299075149,0
9026,454,France,Male,68,4,162674.4965701156,2,0,1,90170.0255829936,0
9027,572,Spain,Male,85,0,79971.49204333454,3,1,1,68704.57478803246,0
9028,754,Spain,Male,42,6,79000.5921367479,1,0,1,47396.56931089645,0
9029,615,Germany,Male,47,9,249567.7750303663,1,0,1,32207.216390501508,0
9030,514,Spain,Female,28,1,56510.714448231025,4,0,1,29870.34139839653,0
9031,629,France,Female,34,2,50640.01698361065,4,1,0,44068.46334693981,0
9032,443,Spain,Female,43,3,147333.6872744909,4,0,0,130522.90512881745,0
9033,653,Germany,Female,40,2,185188.09925714324,1,1,1,48150.87464519426,0
9034,580,Germany,Female,73,2,245626.13088086192,2,1,1,66126.54692113545,0
9035,621,Spain,Female,69,8,175353.4435593652,1,1,0,94457.71368752133,1
9036,605,France,Female,65,3,140467.76656260237,1,1,1,86483.70365113257,0
9037,778,Spain,Male,37,7,102282.92943952192,1,0,1,106556.68186509734,0
9038,689,Germany,Female,19,0,148778.2022431666,2,0,1,45260.927841637094,0
9039,363,Spain,Male,48,5,150208.74918817292,4,1,1,88126.36073176119,1
9040,564,Spain,Male,44,0,54427.87346608094,3,1,1,119807.39072723694,0
9041,305,France,Male,19,4,167802.14038345084,3,0,1,70375.9041180673,1
9042,467,Spain,Female,21,6,51105.94766610102,3,0,1,146346.27179044805,0
9043,654,France,Female,30,0,122488.70584883977,2,0,0,95133.42627605548,0
9044,472,Spain,Female,52,8,64967.37815747808,2,0,0,107727.45251642438,0
9045,418,Spain,Female,89,10,78200.25593243777,3,1,1,79681.40615514407,0
9046,525,France,Male,83,8,153469.25499900745,3,0,0,131520.6097138555,1
9047,473,France,Female,23,5,16121.27868445007,2,1,0,78693.30011956941,0
9048,428,Germany,Male,48,1,3008.7038310568637,3,0,1,142496.44076600063,0
9049,486,France,Female,27,1,32655.00238691091,1,1,0,59973.77058850881,0
9050,362,Spain,Female,38,8,42176.74451862438,4,1,0,132556.52274777152,1
9051,573,Germany,Male,40,3,49468.24201140848,2,0,1,103115.91257792912,0
9052,509,France,Male,20,5,193482.76755361995,4,1,0,123877.10702273465,1
9053,492,France,Male,49,9,111714.49175946966,3,0,1,24901.166997079803,0
9054,831,Germany,Female,37,1,117484.03346106803,3,1,0,56046.354727922815,0
9055,481,Spain,Female,46,3,161083.54071388586,2,1,0,130120.25099507418,1
9056,527,Spain,Male,69,1,182277.1921032119,2,0,1,61383.38014491832,0
9057,388,Germany,Female,63,2,877.0873883590102,1,1,1,112645.1959368354,0
9058,443,Spain,Male,51,1,214181.33395129238,2,0,1,148984.54589558498,0
9059,549,France,Female,78,7,247108.71181852708,4,0,1,43031.93745693138,0
9060,524,Spain,Male,89,4,30451.85805960543,2,1,1,74280.9722654864,0
9061,467,France,Male,88,4,162770.1459142259,1,0,0,41466.472399599275,1
9062,409,Spain,Female,87,7,603.4386002441161,4,1,0,40057.239086418296,0
9063,472,France,Male,28,10,12257.37154364559,3,0,1,102295.5674454669,0
9064,810,Germany,Female,80,7,71250.25502151383,2,0,1,44878.88477977225,0
9065,596,France,Female,38,6,211601.02110490852,3,1,1,82745.01336183,0
9066,542,Spain,Male,20,4,163125.22535943435,1,1,0,147132.39157085598,1
9067,508,France,Male,27,6,111455.23299308172,2,1,0,63306.832665038644,0
9068,542,Spain,Female,44,0,109649.61840059819,1,0,1,133571.88006911014,0
9069,553,Spain,Female,29,2,116513.39358828167,3,0,0,71527.45798435251,0
9070,381,France,Male,24,2,77758.27695025095,4,0,0,54172.43837961743,1
9071,733,Spain,Male,34,1,219428.62940637858,1,1,0,63712.72140504658,1
9072,774,Germany,Male,82,5,141967.28279994932,2,1,1,36599.24205469283,0
9073,842,Spain,Female,81,2,120987.4908814632,2,1,1,108268.07027398919,0
9074,303,Germany,Female,43,3,116269.15078927597,3,0,1,86172.59280920775,0
9075,493,Germany,Female,32,2,233956.61672448565,3,1,1,99797.96020883395,0
9076,355,Spain,Male,50,6,180915.48205492046,3,1,0,59402.06110491582,1
9077,560,Germany,Male,79,3,36203.63867914642,3,1,0,104950.4455032613,0
9078,679,Germany,Female,64,4,109242.54248581627,2,0,1,41397.85547791417,0
9079,786,France,Female,52,6,72093.05260363083,2,1,0,104821.45308015581,0
9080,395,Germany,Male,82,3,246717.16443254065,2,0,1,30547.96056395561,1
9081,635,Germany,Female,89,5,103848.9265782952,1,1,1,72035.51022189137,0
9082,628,Germany,Male,42,8,16967.52575744559,4,1,1,99267.89633192917,0
9083,795,Germany,Male,74,5,102803.00036570108,4,0,0,131191.28079919732,0
9084,818,Germany,Male,49,4,80337.57015148383,4,1,1,125613.953392329,0
9085,424,Spain,Female,80,0,149895.66176956196,1,1,0,88503.51001228642,0
9086,559,Germany,Female,29,7,56519.54380725746,3,0,0,134838.19065785862,0
9087,849,Spain,Male,80,4,8993.412424845415,3,1,1,85767.38548281725,0
9088,307,Spain,Male,18,4,23970.09378972284,3,0,0,87231.67303080302,1
9089,672,Spain,Female,68,2,70786.89738359133,2,1,1,113671.97406805515,0
9090,521,France,Male,87,9,87080.6578832769,1,1,1,134111.701960248,0
9091,830,France,Female,25,1,208612.6350111832,4,1,1,98353.14451797112,0
9092,649,Spain,Female,85,0,67517.4210035962,3,1,0,142744.92826955498,0
9093,330,France,Female,22,8,7873.263369011535,4,1,1,50236.188586839795,0
9094,657,Germany,Male,56,4,195183.37080071354,3,0,1,140160.22577421134,0
9095,321,Spain,Male,40,9,217229.39252224067,4,1,0,48814.884181358495,1
9096,588,Spain,Male,85,3,123076.55935013195,2,0,0,88434.0146288482,0
9097,513,Spain,Male,69,6,71231.80768911769,1,0,0,123484.13350911564,0
9098,464,France,Female,21,3,193034.97002960398,3,0,0,124205.94174858503,1
9099,439,France,Male,64,10,2224.6016704976223,3,1,0,56160.704082030374,0
9100,669,France,Female,38,1,231007.05727697365,3,1,1,148166.3786385634,0
9101,619,Germany,Male,73,8,216382.91121932783,3,0,1,30478.444875533023,0
9102,708,France,Male,83,7,136208.30248870893,1,0,0,24521.7571185247,0
9103,737,Spain,Male,76,3,69395.29697744714,1,0,0,129398.8296756854,0
9104,312,France,Male,24,7,8211.220687249415,3,1,0,126472.4583747994,1
9105,800,France,Male,66,8,249955.93754921554,4,0,0,112666.26803373593,1
9106,325,France,Female,33,1,190518.43075967097,2,0,0,130600.62313494054,1
9107,833,France,Male,34,3,84677.46895203959,3,1,0,37882.70330955599,0
9108,375,Spain,Male,51,10,4817.992909696145,2,0,0,32439.380840868707,1
9109,665,France,Male,50,5,159822.9321151928,4,0,1,146022.34230442083,0
9110,790,Spain,Male,43,6,246726.00143792387,3,0,0,101150.9390630309,1
9111,391,France,Male,83,4,176768.1771581668,3,0,0,139580.0771351072,1
9112,565,Germany,Female,80,9,20928.60214245132,2,0,1,137837.61914759007,0
9113,798,Germany,Male,58,9,100569.59304338906,3,1,0,104908.17911803501,0
9114,469,Spain,Female,75,6,27295.865681889518,4,1,0,101701.68668085539,0
9115,645,Spain,Male,27,10,228040.1374002369,1,1,1,66792.95451655224,0
9116,527,Germany,Female,32,3,82603.6177381452,2,0,1,39384.307273759005,0
9117,502,Germany,Male,59,7,183344.1323351678,1,0,0,109258.64384786382,1
9118,745,France,Male,74,2,21172.589502276656,2,1,0,126321.87409303154,0
9119,817,Germany,Female,34,2,32103.67394885988,1,1,1,90801.08750487547,0
9120,431,Spain,Male,77,4,169871.91551267117,4,1,1,26612.9882149951,0
9121,544,Spain,Female,26,5,210869.9870905423,4,1,1,38839.30174019001,0
9122,390,Germany,Male,53,2,50362.48908281973,3,0,0,33254.84399397713,1
9123,425,Spain,Female,53,9,104584.31149926587,4,0,0,105518.11432177044,0
9124,771,France,Female,65,1,154854.25867578166,4,1,1,93422.58132779282,0
9125,541,France,Female,68,4,199069.08481506814,3,1,1,80645.03821267848,0
9126,801,Germany,Male,87,9,157049.15259482028,2,1,1,90643.11226712541,0
9127,686,Spain,Female,85,5,23856.480160644176,4,0,0,55874.129506053534,0
9128,306,Germany,Male,39,2,135704.832083521,4,1,1,124614.53229781582,0
9129,387,Spain,Female,23,6,221151.67036914252,1,1,0,62710.88267842574,1
9130,444,Spain,Female,43,2,217005.930255996,4,0,0,103759.15520520956,1
9131,750,Spain,Female,20,1,146253.90193774033,3,0,1,70813.65206215707,0
9132,630,France,Male,69,9,248924.05169270973,4,0,0,29381.64824648944,1
9133,463,Spain,Male,77,3,26280.930596088852,1,0,0,53403.68517475547,0
9134,641,France,Male,80,2,119648.8393479132,4,1,0,145462.7825614109,0
9135,300,Spain,Female,82,6,193780.9098381851,1,0,1,44769.825657393754,1
9136,419,Germany,Male,69,7,35259.52952853981,4,1,1,33640.73016294395,0
9137,763,France,Male,31,2,243187.44037071365,2,0,1,57849.784989507854,0
9138,761,France,Female,89,5,88511.63629591124,3,1,0,134130.3680354053,0
9139,348,France,Female,85,0,87534.93849464772,4,1,0,59783.435162426664,1
9140,626,Germany,Male,45,4,53298.575285301544,2,1,1,74259.41815179773,0
